% Model:              large_zylinder_1000V.mph
% Version:            COMSOL 5.4.0.295
% Date:               Jan 19 2021, 18:07
% Dimension:          2
% Nodes:              4917
% Expressions:        2
% Description:        Electric field, r component, Electric field, z component
% Length unit:        m
% r                       z                        es.Er (V/m)              es.Ez (V/m)
0.005133728440346098      0.39987257153876027      965841.4876709193        2061560.767185139
0.005209381829252272      0.4                      7826.039986683899        1694767.4886778414
0.005                     0.4                      -849027.8193924514       2670821.965504838
0.005                     0.39980000000000004      4066377.2660497874       441634.83240098937
0.005306132028314049      0.3998159182849484       651087.1681098001        916009.0559097006
0.005428932737134471      0.4                      5989.604024061817        842278.9694325341
0.005536537868041297      0.3998172619564498       243272.04544707105       558316.1484624471
0.005648548472191957      0.4                      2267.60013971759         503293.4873023162
0.00575854814735583       0.3998101499708065       128679.53776360308       375348.8288929599
0.005868164421584121      0.4                      881.0861665270759        340238.50244127994
0.006087780370976285      0.4                      372.72790776457106       248011.21402112322
0.005978264408683887      0.39980679627768373      76402.7876040839         272343.47529770294
0.00479415305286408       0.39980000000000004      34202.112868572585       -1138096.2831327515
0.004889882389786808      0.39962487583467815      760574.2595106447        -839656.0385844321
0.004678576508847013      0.3996116503108616       260631.72866563275       -704964.7013122499
0.00457136187722154       0.39980000000000004      5618.713832724684        -694041.2012988573
0.00444622803368294       0.3995944372106543       130706.80064859723       -537937.587136547
0.004326068726696799      0.39980000000000004      1563.5106787175562       -511433.4426535976
0.006197158982946551      0.3998050739400337       49405.0279189439         207632.30914062358
0.0063073963203684495     0.4                      169.17180873777826       190047.04582307336
0.004189069260053227      0.3995745806498326       77535.36839411531        -431301.31048969086
0.004056000897158361      0.39980000000000004      638.026155339554         -409927.2943688839
0.006416146017736001      0.39980248545529684      34246.96003173835        163843.937972836
0.006527012269760614      0.4                      97.1732530585723         150863.36369212903
0.0039055327508450647     0.3995522090890965       51099.77168392708        -360897.5351355556
0.0037586561385275514     0.39980000000000004      322.27805655294407       -344825.8096990842
0.0035932574308388575     0.39952773610200004      35939.80281757447        -311712.7536670765
0.003431279470899483      0.39980000000000004      185.397977363163         -299621.29540592106
0.006749374965723763      0.4                      91.86038940211405        122624.5571832572
0.006638673111472464      0.39979645985292206      25217.58509822549        132252.3185208358
0.0032492890628515025     0.3995011559324985       26323.399082986016       -275826.6166589617
0.003070837674990719      0.39980000000000004      110.9194655820417        -266705.1484667698
0.006992028494439898      0.4                      67.810763666758          100117.9459686743
0.006873045074952116      0.39978540812831037      19435.672618276512       107931.94773285584
0.002873031325713067      0.3994710682583325       19838.688318198972       -249004.21947372085
0.002673991147882048      0.39980000000000004      64.89437869284302        -242067.93592656357
0.0024606733767076525     0.3994401232032585       14999.74944811357        -228646.94853715444
0.0022370630116773614     0.39980000000000004      31.463826484202098       -223446.75824140524
0.007128394184553869      0.39976972279643636      15378.728212014212       88363.80036033661
0.007260173995503711      0.4                      47.93287777197903        81827.14492550852
0.0020085350353145795     0.39940461606293876      11265.868824539279       -213144.04675015158
0.0017560050052469326     0.39980000000000004      9.7010313924402          -209532.7324018854
0.007410155540262133      0.39975041212458384      12339.999774886966       72359.16653839513
0.007556455412870942      0.4                      35.16588702028566        66898.84612657291
0.0015062722249323264     0.39936196518714334      8113.684444536979        -201466.17495010016
0.0012263600029635239     0.39980000000000004      1.0046249218285084       -199599.8070672713
9.463106750585679E-4      0.3993250634976875       4993.333207406317        -193393.8516054994
6.432206760566511E-4      0.3998                   -38.14436911719773       -193395.6991289263
4.329253434965984E-4      0.3993608876491904       2013.336707973131        -190150.3703540009
0                         0.39980000000000004      -586.1234674366424       -191288.08290394675
0                         0.39911519173849863      -149.66141024352206      -186392.69310168293
0.007721735405469439      0.3997278754160376       9985.666738260597        59213.9004707979
0.007883833400619895      0.4                      26.732711956559466       54674.163099469406
5.762733636889285E-4      0.3987593386664012       5865.305760485694        -181636.2723108367
0                         0.39840348559430366      2.81078719017872         -172204.68580357582
0.008065992944914096      0.3997026741070464       8111.937160454894        48413.99147819759
0.008245600136029624      0.4                      20.219523867715193       44640.2868852327
0                         0.3976593114977333       38.86915844905889        -151106.55708136456
6.371353194897838E-4      0.3979628667641778       9424.346763804768        -161004.91958026387
0.008445467224905159      0.39967690913711024      6566.969988888953        39556.51839310142
0.008645334313780709      0.4                      14.923651290083194       36395.524723752875
0                         0.39688776675066745      66.41101245789712        -126928.0012413034
6.537653532772582E-4      0.39720618724570383      10438.639074904573       -136923.1474341228
0.008866178832867047      0.39964299439162054      5400.602483548834        32222.779386272
0.009087023351953398      0.4                      12.175223893064164       29620.607375974174
6.393730278510831E-4      0.3964364381394081       9529.789253402161        -112708.36648272585
0                         0.3960927551707816       20.57250398156854        -103256.90656273333
0.00933105132918193       0.3996055172657688       4438.299109336102        26194.47062956111
0.009575079306410456      0.4                      9.965375089851642        24053.510087022896
6.145480294401626E-4      0.39570468406662096      7956.391214062319        -92228.89583459422
0                         0.39535102741493966      0.5872052135819104       -84048.42744053311
0.009844734419864156      0.3995640994568715       3643.615007810125        21242.00460621211
0.01011438953331788       0.4                      8.169159857597412        19483.45700642217
0                         0.3946531129440536       7.0411439307790715       -68919.12300040713
6.206669295231155E-4      0.3949924960571716       6708.5422014984315       -75316.71903898915
0.010412349135003676      0.39951834111739676      2986.2177134336903       17179.270546977405
0.010710308736689466      0.4                      6.703399312059116        15737.974388280025
0                         0.3939547908992793       20.35930904643222        -56488.21410629072
6.350962546463249E-4      0.3942892946131937       5608.2979842811665       -61554.8449185334
0.011039544700430195      0.3994677791595969       2442.242158569078        13852.748925479837
0.01136878066417093       0.4                      5.505248962501731        12674.579548295822
0                         0.39320991869761984      26.28006805125915        -45827.12840916328
6.65083424071169E-4       0.39355995761381246      4698.638710726681        -50011.99146120852
0.011732576656099373      0.3994119093786835       1992.3431464766297       11135.545092449154
0.012096372648027825      0.4                      4.516003369577338        10175.240135504135
0                         0.3923870961263189       23.202789675066015       -36606.08011949977
7.125446127669806E-4      0.3927735972717537       3930.6649716428947       -40170.08499603882
0.01249835691389536       0.3993501746222994       1620.7433705807634       8921.95723658784
0.012900341179762891      0.4                      3.7033587436882827       8141.855665806596
0                         0.3914780732472132       19.076007440676523       -28840.428517842665
7.764427084201599E-4      0.39190820265963927      3259.8901087104678       -31819.119208702625
0.013344529687656828      0.3992819547366613       1314.3311932655974       7124.260766060554
0.013788718195550768      0.4                      3.028596204950326        6492.672911293016
8.534662959584653E-4      0.39095032756755677      2663.059077926926        -24870.45616506193
0                         0.3904737275779086       15.5555650724588         -22450.19356125127
0.01427954284074814       0.39920657188771963      1062.1914740364432       5668.991984471778
0.01477036748594553       0.4                      2.4725030732073447       5159.574703183699
9.414057400274884E-4      0.3898895977771813       2137.918462614912        -19215.5027286275
0                         0.38936427592095546      11.897801167719686       -17297.229031270934
0.015312716035237942      0.3991232800736681       855.3584931478478        4495.1223965195795
0.015855064584530364      0.4                      2.014219901493917        4085.8127374542923
0.0010342125454608293     0.3887207031951718       1682.6549070625563       -14722.146772598038
0                         0.3881385272219459       8.591021404317871        -13211.742907670678
0.016454447459838387      0.3990308842908515       686.4817151210558        3551.5862527208246
0.017053627752566525      0.4                      1.6392420221711452       3224.1199812273167
0.0011357843754532704     0.38743174047648         1306.3159719633138       -11199.031065902507
0                         0.3867843044926882       6.336423091552812        -10019.100325152916
0.017716043256107733      0.3989287511887539       548.8578896077573        2796.156704310432
0.018378010970228245      0.4                      1.3307611949558569       2535.2138038615976
