% Model:              Hemisphere_vessel_78mm_11mm.mph
% Version:            COMSOL 5.4.0.295
% Date:               Jan 4 2021, 15:59
% Dimension:          2
% Nodes:              10092
% Expressions:        2
% Description:        Electric field, r component, Electric field, z component
% Length unit:        m
% r                       z                        es.Er (V/m)              es.Ez (V/m)
5.767355919102517E-4      6.043501411764618E-4     0.4161789043488149       -55.76422223839662
0                         0                        -0.003159393466444638    -54.906224582541924
8.878212633586873E-4      5.052898252901088E-6     0.6242900807451417       -54.90213762172031
0                         8.86363636363637E-4      -8.716200121199336E-4    -56.178351484279716
0.0017755272837527258     2.0210933443467884E-5    1.2489385873643208       -54.88860111528923
0.0013389567606127085     7.925399434092357E-4     0.973852610887007        -56.01365324303077
6.568999355798626E-4      0.0013377942278565355    0.48922794079999815      -56.83752994501307
0                         0.001772727272727274     -1.0540457513978178E-4   -57.49849976190748
0.002255001007062694      7.479828086394323E-4     1.635601300939405        -55.89910186049506
0.00266300351464673       4.547215022735344E-5     1.873570811909319        -54.86615291865403
6.832180486343464E-4      0.002211035609546911     0.5282225602393863       -58.16181641456953
0                         0.002659090909090911     -3.101648486373657E-5    -58.86996094377124
0.003110396345830591      7.86435047334871E-4      2.256722549587612        -55.88422933480542
0.0035501351775716044     8.083329359220727E-5     2.4977358307517155       -54.83453391503223
7.005196109101734E-4      0.0030923132205657776    0.5628245196565871       -59.550446408642735
0                         0.0035454545454545482    5.042693319505057E-5     -60.29524043205543
0.003973140331082945      8.325036279109077E-4     2.8831483932711826       -55.857039723153406
0.0044368073364649315     1.262897977816203E-4     3.1212728184541603       -54.79390041280872
7.022033698222491E-4      0.003977256197672468     0.5865761566308526       -61.000129486717974
0                         0.004431818181818185     2.6336800800663696E-5    -61.777213614743864
0.004843553815197913      8.830420075377515E-4     3.5143383465788425       -55.812289135119606
0.0053229049723922004     1.8183577946031775E-4    3.744061677697275        -54.744264080131096
7.096057042232947E-4      0.004866096872804942     0.6166916787871676       -62.51436940230508
0                         0.005318181818181822     -2.4070823959239838E-6   -63.318899865603235
0.005715546183608131      9.418251853911581E-4     4.146032431484943        -55.755832858267716
0.006208313058443858      2.4746403513030456E-4    4.365964135756379        -54.68562588391688
7.151674090090046E-4      0.005756425527650276     0.6469969979798217       -64.09289456991691
0                         0.006204545454545459     -3.1186623469163045E-5   -64.9234729867564
0.006589382688252178      0.001010852022899322     4.778608298335745        -55.690310885615894
0.007092916634604007      3.23166042799107E-4      4.986830758913779        -54.617980545480926
7.180967223480856E-4      0.006645319498003701     0.6765644011857006       -65.73387112263599
0                         0.007090909090909096     -5.056504320085272E-5    -66.59433549654038
0.007463931782125299      0.0010903621965964508    5.411250235628331        -55.61610885476879
0.007976600882387835      4.0893196789278894E-4    5.606517322881065        -54.54133717168147
7.192554581920662E-4      0.007533089736650448     0.7060596863662548       -67.44110370982602
0                         0.007977272727272732     -6.39909109168002E-5     -68.33511956482198
0.008338239561564013      0.0011803051311156647    6.043233703200504        -55.53326354500586
0.008859251199044679      5.04750673397886E-4      6.224878222725235        -54.45570856662969
7.195527855673722E-4      0.00842014284404511      0.7363154061213114       -69.21890030881025
0                         0.008863636363636369     -7.395626300876756E-5    -70.14969957968022
0.00921193703191805       0.0012804510191582168    6.674198607936361        -55.44148523397404
0.009740753271126272      6.106097342081212E-4     6.841766850759616        -54.36110830969176
7.195612386253014E-4      0.009306813615937961     0.7679524255727207       -71.07178795817782
0                         0.009750000000000003     -8.122485437903985E-5    -72.04220982043402
0.01008469478791849       0.0013905343510413899    7.303781659563821        -55.34045702982184
0.010620993147220682      7.264954556434573E-4     7.457036717433637        -54.25755110796076
7.195608944450081E-4      0.010193181057201786     0.801360006578534        -73.00410387768368
0                         0.01063636363636364      -8.685895124926901E-5    -74.01706467220647
0.010956163983110575      0.0015103821136590243    7.931615587699112        -55.23003031296144
0.011499857258073846      8.523928884121106E-4     8.070540932794271        -54.14505225759979
7.1956082560895E-4        0.01107954545454546      0.8366821975185038       -75.02102067933627
0                         0.011522727272727275     -9.296402680547544E-5    -76.07898283806162
0.011826120210738119      0.0016399768969010185    8.557461329211435        -55.110260141263275
0.012377231155010915      9.88285638252234E-4      8.682130711966714        -54.02362749136535
7.195608256089504E-4      0.011965909090909096     0.874052058441445        -77.12741974051052
0                         0.012409090909090911     -9.956453845916258E-5    -78.23301201880831
0.01269449102783021       0.001779449907752203     9.181239944242925        -54.98136253603
0.01325300130748887       0.0011341561137607865    9.291656638824032        -53.89329315199888
7.195608256089508E-4      0.012852272727272731     0.9136139139505227       -79.32852003088685
0                         0.013295454545454546     -1.0671783055234603E-4   -80.4845562638041
0.013561243273425866      0.0019289253465858338    9.802909116410225        -54.843521236768645
0.014127054711631956      0.0012899854961911951    9.898969030925102        -53.754067186556206
7.195608256089507E-4      0.013738636363636368     0.9555243114738611       -81.629909268222
0                         0.014181818181818183     -1.1447703805818794E-4   -82.83940566886265
0.014426306647199095      0.002088411169968273     10.42236399679965        -54.69676792408995
0.01499927831987217       0.0014557536461229986    10.503917991372516       -53.605969638542575
7.195608256089506E-4      0.014624999999999999     0.9999529837705458       -84.03757656448666
0                         0.015068181818181817     -1.2290119222294985E-4   -85.30376888973176
0.015289560439516667      0.00225782033806169      11.039425625170475       -54.54102746890104
0.015869559116165433      0.0016314391031326916    11.106353485335054       -53.44902247315347
7.195608256089498E-4      0.015511363636363636     1.0470841223156715       -86.55794642601109
0                         0.015954545454545454     -1.320560966936076E-4    -87.8843088102122
0.016150827577698423      0.0024369819496290654    11.653833631546439       -54.37614736471704
0.016737784190973947      0.0018170190897180598    11.706125313621781       -53.28324924172475
7.195608256089479E-4      0.016397727272727276     1.097117798059666        -89.19791605830964
0                         0.01684090909090909      -1.4201502847299707E-4   -90.58818171408113
0.01700993082532227       0.002625784388330632     12.265345657711274       -54.202070386180225
0.017603840815810533      0.0020124695194560028    12.30308247068364        -53.10867451076933
7.195608256089485E-4      0.017284090909090912     1.150271543455555        -91.96489636343172
0                         0.017727272727272723     -1.5285957135802164E-4   -93.42308036039988
0.017866790693137454      0.0028242784735447463    12.873857476236912       -54.01891369159767
0.018467616517143688      0.002217765009365674     12.897072737072373       -52.92532369541964
7.195608256089485E-4      0.01817045454545454      1.2067821137965211       -94.86685704722807
0                         0.01861363636363636      -1.6468071271447116E-4   -96.39728140490585
0.01872135170088698       0.0030325208549882503    13.479287759807931       -53.826784784327664
0.01932899914946256       0.0024328788964401815    13.48794335313145        -52.73322377625436
7.195608256089487E-4      0.019056818181818175     1.2669074497043578       -97.91237630332323
0                         0.019499999999999997     -1.7758006291993902E-4   -99.5196976646727
0.019573516918083612      0.003250504111867213     14.081500129726228       -53.625726867418706
0.02018787696730392       0.002657783258301992     14.0755413867941         -52.53240357379991
7.195608256089489E-4      0.01994318181818181      1.3309288672363095       -101.1106956002385
0                         0.02038636363636363      -1.916712748197824E-4    -102.79993578786654
7.195608256089487E-4      0.020829545454545448     1.3991535055808224       -104.47178016783646
0                         0.021272727272727266     -2.070816146897414E-4    -106.24835996446609
0.020423142450933084      0.003478149231085637     14.680291053953354       -53.41572225765239
0.021044138696045652      0.0028924489379290584    14.659713737608312       -52.32289374724618
7.1956082560895E-4        0.021715909090909088     1.4719170664482135       -108.00638585766869
0                         0.022159090909090903     -2.2395383408972216E-4   -109.87616239813201
0.02127008408621704       0.003715352877159819     15.275439035870884       -53.19673295774092
